Domain,Instance,Heuristic,Plan_Length,Search_Time_ms,Expanded_Nodes,Max_RAM_MB
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_7_3_3.pddl,hlm-count,T/O,T/O,T/O,17885.91
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_1.pddl,onld-local,17,15,18,54.85
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_1.pddl,onld-hadd,17,21,18,57.02
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_1.pddl,hlm-count,17,17,43,57.2
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_2.pddl,onld-local,5,10,6,57.05
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_2.pddl,onld-hadd,5,16,6,57.05
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_2.pddl,hlm-count,5,8,6,56.78
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_3.pddl,onld-local,36,31,162,95.38
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_3.pddl,onld-hadd,38,57,540,94.09
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_1_3.pddl,hlm-count,36,64,2244,94.6
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_1.pddl,onld-local,52,58459,10664959,4067.75
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_1.pddl,onld-hadd,58,63066,9375742,3702.49
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_1.pddl,hlm-count,111,41032,7961418,5871.59
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_2.pddl,onld-local,60,129,3523,186.56
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_2.pddl,onld-hadd,34,394,6050,387.35
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_2.pddl,hlm-count,78,35923,8686511,3082.87
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_3.pddl,onld-local,42,68901,11842905,4950.32
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_3.pddl,onld-hadd,42,36369,3521654,2430.62
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_2_3.pddl,hlm-count,62,72168,16563984,5182.57
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_1.pddl,onld-local,T/O,T/O,T/O,21016.8
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_1.pddl,onld-hadd,39,58,76,116.3
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_1.pddl,hlm-count,T/O,T/O,T/O,6932.12
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_2.pddl,onld-local,T/O,T/O,T/O,12239.7
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_2.pddl,onld-hadd,T/O,T/O,T/O,15073.55
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_2.pddl,hlm-count,T/O,T/O,T/O,11158.05
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_3.pddl,onld-local,T/O,T/O,T/O,11252.47
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_3.pddl,onld-hadd,77,149,1092,177.25
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_8_3_3.pddl,hlm-count,T/O,T/O,T/O,17746.7
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_1.pddl,onld-local,27,25,79,79.41
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_1.pddl,onld-hadd,29,23,53,87.34
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_1.pddl,hlm-count,25,67,3002,83.66
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,onld-local,7,13,11,56.19
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,onld-hadd,7,15,11,56.68
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,hlm-count,10,10,15,56.79
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,onld-local,7,12,10,57.07
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,onld-hadd,7,16,14,83.39
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,hlm-count,7,9,16,56.67
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,onld-local,66,188,5981,217.21
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,onld-hadd,99,408,8335,341.54
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,hlm-count,367,35175,8852993,3110.28
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,onld-local,142,95,1757,77.37
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,onld-hadd,111,82,959,91.2
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,hlm-count,116,24761,5749053,3136.52
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,onld-local,36,23941,4306329,3568.76
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,onld-hadd,36,49,72,73.53
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,hlm-count,36,17298,3862916,4018.74
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,onld-local,T/O,T/O,T/O,18953.11
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,onld-hadd,89,99,1283,93.91
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,hlm-count,T/O,T/O,T/O,20999.6
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,onld-local,81,127,1765,184.09
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,onld-hadd,86,221,2789,165.28
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,hlm-count,T/O,T/O,T/O,19161.58
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,onld-local,T/O,T/O,T/O,6891.79
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,onld-hadd,298,270,4278,199.89
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,hlm-count,T/O,T/O,T/O,18593.36
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,onld-local,23,17,24,57.06
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,onld-hadd,23,18,24,57.05
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,hlm-count,146,12997,2736172,4850.63
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,onld-local,112,457,29833,470.84
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,onld-hadd,125,4367,428381,1086.73
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,hlm-count,309,7992,1326340,3640.29
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,onld-local,118,1924,245029,737.2
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,onld-hadd,202,36967,2918539,2939.37
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,hlm-count,229,10051,1380063,4346.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,onld-local,266,14091,1571355,2311.09
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,onld-hadd,253,105861,5770102,2455.14
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,hlm-count,290,283,15482,353.44
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,onld-local,248,3448,331100,1328.21
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,onld-hadd,240,68659,3597288,2485.8
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,hlm-count,T/O,T/O,T/O,21021.09
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,onld-local,T/O,T/O,T/O,21095.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,onld-hadd,23,29,24,62.83
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,hlm-count,T/O,T/O,T/O,21066.63
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,onld-local,T/O,T/O,T/O,21075.85
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,onld-hadd,76,75,77,116.93
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,hlm-count,T/O,T/O,T/O,21066.87
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,onld-local,T/O,T/O,T/O,21084.56
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,onld-hadd,119,112,120,121.46
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,hlm-count,T/O,T/O,T/O,21080.12
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,onld-local,T/O,T/O,T/O,21081.05
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,onld-hadd,120,145,121,107.5
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,hlm-count,T/O,T/O,T/O,21072.84
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,onld-local,T/O,T/O,T/O,21094.1
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,onld-hadd,121,168,122,163.68
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,hlm-count,T/O,T/O,T/O,21070.85
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,onld-local,T/O,T/O,T/O,21101.55
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,onld-hadd,23,45,24,70.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,hlm-count,T/O,T/O,T/O,21046.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-local,T/O,T/O,T/O,21084.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-hadd,76,126,77,107.31
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,hlm-count,T/O,T/O,T/O,21051.09
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-local,T/O,T/O,T/O,21060.93
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-hadd,119,180,120,170.88
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,hlm-count,T/O,T/O,T/O,21065.85
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-local,T/O,T/O,T/O,21054.36
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-hadd,120,216,121,161.87
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,hlm-count,T/O,T/O,T/O,21040.66
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-local,T/O,T/O,T/O,21050.45
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-hadd,121,273,122,151.97
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,hlm-count,T/O,T/O,T/O,21056.06
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-local,T/O,T/O,T/O,21087.66
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-hadd,23,53,24,69.96
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,hlm-count,T/O,T/O,T/O,21063.34
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-local,T/O,T/O,T/O,21069.74
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-hadd,76,147,77,106.58
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,hlm-count,T/O,T/O,T/O,21044.98
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-local,T/O,T/O,T/O,21032.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-hadd,119,241,120,155.68
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,hlm-count,T/O,T/O,T/O,21053.84
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-local,T/O,T/O,T/O,20985.45
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-hadd,120,311,121,230.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,hlm-count,T/O,T/O,T/O,21022.43
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-local,T/O,T/O,T/O,20460.77
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-hadd,121,405,122,289.92
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,hlm-count,T/O,T/O,T/O,20805.62
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-local,T/O,T/O,T/O,21079.16
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-hadd,23,74,24,114.77
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,hlm-count,T/O,T/O,T/O,21065.03
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-local,T/O,T/O,T/O,21056.8
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-hadd,76,170,77,112.23
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,hlm-count,T/O,T/O,T/O,21041.24
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-local,T/O,T/O,T/O,21029.42
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-hadd,119,334,120,237.96
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,hlm-count,T/O,T/O,T/O,21038.3
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-local,T/O,T/O,T/O,19656.67
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-hadd,120,462,121,282.51
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,hlm-count,T/O,T/O,T/O,20971.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-local,T/O,T/O,T/O,16771.9
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-hadd,121,563,122,360.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,hlm-count,T/O,T/O,T/O,17619.11
